company_slug,company_name,source,sheet,excel_row,category,item_name,metric_name,metric_value,metric_unit,metric_value_source,numeric_signal_count,keyword_signal_count,content_present,content_char_count,quantifiable_plan,major_source_plan,middle_source_plan
hanmi,한미반도체,tech_template_company_sheet,한미,14,현재 활용 산업 + 확장 산업,현재 고객 산업,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",65.0,chars,엑셀 내용 글자 수,0,4,1,65,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획
hanmi,한미반도체,tech_template_company_sheet,한미,15,현재 활용 산업 + 확장 산업,기술 범용성,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",50.0,chars,엑셀 내용 글자 수,0,6,1,50,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획
hanmi,한미반도체,tech_template_company_sheet,한미,16,현재 활용 산업 + 확장 산업,타산업 적용 가능성,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",57.0,chars,엑셀 내용 글자 수,0,0,1,57,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획
hanmi,한미반도체,tech_template_company_sheet,한미,17,신규 산업 진입 시 추가 인증/개발 부담,인증 종류,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",450.0,number,"ISO 45001, RoHS",2,0,1,15,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사"
hanmi,한미반도체,tech_template_company_sheet,한미,18,신규 산업 진입 시 추가 인증/개발 부담,개발 기간,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",7.0,number,"개별 장비/과제별 개발기간은 알 수 x
차세대 HBM 대응 7공장 증설과 하이브리드 본더 준비가 병행",1,2,1,56,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사"
hanmi,한미반도체,tech_template_company_sheet,한미,19,신규 산업 진입 시 추가 인증/개발 부담,추가 검증 필요 여부,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",57.0,chars,엑셀 내용 글자 수,0,3,1,57,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사"
hanmi,한미반도체,tech_template_company_sheet,한미,20,회사의 기술 투자 수준 - R&D 강도,연구개발비,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",239.38,억원,2025년 연구개발비용계는 239.38억원이며 2023년 대비 증가,5,0,1,37,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개"
hanmi,한미반도체,tech_template_company_sheet,한미,21,회사의 기술 투자 수준 - R&D 강도,연구인력,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",30.0,%,"전체 직원 737명 중 약 30%가 R&D 인력으로, 추정 연구인력은 약 221명",3,0,1,45,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개"
hanmi,한미반도체,tech_template_company_sheet,한미,22,회사의 기술 투자 수준 - R&D 강도,CAPEX,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",578.24,억원,7공장 투자 578.24억원과 2025년 유형자산 취득액 766.70억원이 확인되어 증설 투자가 지속,5,0,1,56,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개"
hanmi,한미반도체,tech_template_company_sheet,한미,23,기술 경쟁력 종합 판단,기술 경쟁력 종합 판단,"1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수",5.0,number,"기술 독창성 5, 양산성 5, 고객 채택도 5, 수익성 기여 5, 확장성 4, 진입장벽 4, 투자 지속성 5",7,2,1,60,"1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수",내부 종합,내부 종합 로직: ① 기술 독창성 ② 양산성 ③ 고객 채택도 ④ 수익성 기여 ⑤ 확장성 ⑥ 진입장벽 ⑦ 투자 지속성 점수화 후 총점 산출
hansol,한솔케미칼,tech_template_company_sheet,한솔,2,대표 기술,핵심 기술 키워드,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)",11.0,회,"실리콘음극재가 핵심 기술 영역
사업보고서 텍스트 내부 집계 기준으로는 과산화수소 11회, Precursor/프리커서 17회, 이차전지 30회가 확인 --> 핵심 기술 키워드 합산 58회",4,17,1,262,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)","사업 보고서, 기업 홈페이지, 특허 사이트","사업보고서: 사업의 내용 → 주요 제품 및 서비스 / 연구개발활동 / 생산공정·기술설명 / 원재료 및 전구체 설명 / 신규사업 내용
기업 홈페이지: 기술소개 / 제품기술 페이지 / 소재·공정 설명 페이지 / Application(적용 분야) 페이지 / R&D센터 소개
특허 사이트: 대표 등록특허 초록 / 청구항 / IPC·CPC 분류 / 특허 패밀리 / 피인용 특허"
hansol,한솔케미칼,tech_template_company_sheet,한솔,3,대표 기술,적용 방식,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)",7.0,개,"설명 기준 과산화수소는 반도체·디스플레이·PCB·이차전지·제지·섬유·수처리 등 7개 이상 영역에 쓰이고, 프리커서는 ALD/CVD 박막 증착 공정에 사용",1,17,1,211,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)","사업 보고서, 기업 홈페이지, 특허 사이트","사업보고서: 사업의 내용 → 주요 제품 및 서비스 / 연구개발활동 / 생산공정·기술설명 / 원재료 및 전구체 설명 / 신규사업 내용
기업 홈페이지: 기술소개 / 제품기술 페이지 / 소재·공정 설명 페이지 / Application(적용 분야) 페이지 / R&D센터 소개
특허 사이트: 대표 등록특허 초록 / 청구항 / IPC·CPC 분류 / 특허 패밀리 / 피인용 특허"
hansol,한솔케미칼,tech_template_company_sheet,한솔,4,대표 기술,핵심 성능 요소,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)",85.6,%,"같은 절대 물성 수치는 거의 없고, 양산 관련 정량지표로 정밀화학(울산) 가동률 85.6%, 정밀화학(전주) 83.8%, 제지/환경 73.7%, 전자 및 이차전지소재 34.2%
공식 제품",4,10,1,241,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)","사업 보고서, 기업 홈페이지, 특허 사이트","사업보고서: 사업의 내용 → 주요 제품 및 서비스 / 연구개발활동 / 생산공정·기술설명 / 원재료 및 전구체 설명 / 신규사업 내용
기업 홈페이지: 기술소개 / 제품기술 페이지 / 소재·공정 설명 페이지 / Application(적용 분야) 페이지 / R&D센터 소개
특허 사이트: 대표 등록특허 초록 / 청구항 / IPC·CPC 분류 / 특허 패밀리 / 피인용 특허"
hansol,한솔케미칼,tech_template_company_sheet,한솔,5,핵심 제품/서비스,제품명/서비스명,"매출 비중 %, 전년 성장률 %, 제품 수, 고객 산업 수",47.5,%,"소재제품, 정밀화학제품, 제지/환경제품
2025년 기준 각각 324,714백만원(47.5%), 217,726백만원(31.9%), 110,064백만원(16.1%)으로, 상위 3개 제품군이 사",9,5,1,192,"매출 비중 %, 전년 성장률 %, 제품 수, 고객 산업 수","사업 보고서 - 매출 구성
홈페이지 매출구성
IR 발표자료","사업보고서: 사업부문별 매출 / 제품별 매출 / 주요 제품 매출 비중 / 수출 비중 / 사업부별 실적
홈페이지: 제품 포트폴리오 / 제품 카테고리 / 베스트셀러·주력제품 / 응용처별 제품 분류
IR: Company Overview / Product Portfolio / Revenue Breakdown / Business Segment / 성장동력 슬라이드"
hansol,한솔케미칼,tech_template_company_sheet,한솔,6,핵심 제품/서비스,적용 기술,"매출 비중 %, 전년 성장률 %, 제품 수, 고객 산업 수",2.0,number,"차전지 바인더 기술, 반도체 프리커서(DIPAS/BDEAS/TSA/CpCo(CO)2/3DMAS/ZAC/DIS/HfCl4) 개발이 다수 확인되며 상당수가 상업생산 적용중",3,10,1,203,"매출 비중 %, 전년 성장률 %, 제품 수, 고객 산업 수","사업 보고서 - 매출 구성
홈페이지 매출구성
IR 발표자료","사업보고서: 사업부문별 매출 / 제품별 매출 / 주요 제품 매출 비중 / 수출 비중 / 사업부별 실적
홈페이지: 제품 포트폴리오 / 제품 카테고리 / 베스트셀러·주력제품 / 응용처별 제품 분류
IR: Company Overview / Product Portfolio / Revenue Breakdown / Business Segment / 성장동력 슬라이드"
hansol,한솔케미칼,tech_template_company_sheet,한솔,7,핵심 제품/서비스,주요 고객군,"매출 비중 %, 전년 성장률 %, 제품 수, 고객 산업 수",22.02,%,"차전지 소재 고객
공시상 공개된 주요 고객은 삼영순화㈜ 150,454,683천원(22.02%), 한솔제지㈜ 54,831,696천원(8.03%)이며, 합산 비중은 30.05%
 연결 종속회사",7,10,1,190,"매출 비중 %, 전년 성장률 %, 제품 수, 고객 산업 수","사업 보고서 - 매출 구성
홈페이지 매출구성
IR 발표자료","사업보고서: 사업부문별 매출 / 제품별 매출 / 주요 제품 매출 비중 / 수출 비중 / 사업부별 실적
홈페이지: 제품 포트폴리오 / 제품 카테고리 / 베스트셀러·주력제품 / 응용처별 제품 분류
IR: Company Overview / Product Portfolio / Revenue Breakdown / Business Segment / 성장동력 슬라이드"
hansol,한솔케미칼,tech_template_company_sheet,한솔,8,고객 구매 이유,고객 효익,`,133.0,chars,엑셀 내용 글자 수,0,10,1,133,`,"1) IR
2) 제품 홍보 자료
3) 인터뷰 기사","IR: Investment Highlights / 제품 경쟁력 / 고객사 채택 배경 / 고객 효익 설명 슬라이드 / 양산 적용 사례
제품 홍보 자료: 제품 브로슈어 / 기술소개서 / 데이터시트 / Application Note / 비교표 / FAQ
인터뷰 기사: 고객이 선택한 이유 / 채택 배경 / 기존 대안 대비 개선점 / 산업 현장 적용 사례 / 신규 수요처 언급"
hansol,한솔케미칼,tech_template_company_sheet,한솔,9,고객 구매 이유,경쟁 제품 대비 장점,`,154.0,chars,엑셀 내용 글자 수,0,11,1,154,`,"1) IR
2) 제품 홍보 자료
3) 인터뷰 기사","IR: Investment Highlights / 제품 경쟁력 / 고객사 채택 배경 / 고객 효익 설명 슬라이드 / 양산 적용 사례
제품 홍보 자료: 제품 브로슈어 / 기술소개서 / 데이터시트 / Application Note / 비교표 / FAQ
인터뷰 기사: 고객이 선택한 이유 / 채택 배경 / 기존 대안 대비 개선점 / 산업 현장 적용 사례 / 신규 수요처 언급"
hansol,한솔케미칼,tech_template_company_sheet,한솔,10,고객 구매 이유,실제 적용 사례,`,4.0,number,"생산 적용중, 반도체 프리커서(DIPAS/BDEAS/TSA/ZAC/DIS/HfCl4 등) 개발 → 상업생산 적용중, 실리콘 음극재 개발 → 상업생산 적용 준비중
전자 및 이차전지소재",5,6,1,181,`,"1) IR
2) 제품 홍보 자료
3) 인터뷰 기사","IR: Investment Highlights / 제품 경쟁력 / 고객사 채택 배경 / 고객 효익 설명 슬라이드 / 양산 적용 사례
제품 홍보 자료: 제품 브로슈어 / 기술소개서 / 데이터시트 / Application Note / 비교표 / FAQ
인터뷰 기사: 고객이 선택한 이유 / 채택 배경 / 기존 대안 대비 개선점 / 산업 현장 적용 사례 / 신규 수요처 언급"
hansol,한솔케미칼,tech_template_company_sheet,한솔,11,경쟁 우위 요소/대체가능성,등록 특허,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",200.0,건,"한솔케미칼은 출원 200건, 등록 121건의 특허 이력을 보유
QD 배리어 필름 특허와 리튬이차전지용 음극 활물질 계열 특허",2,5,1,69,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",사업보고서 / 특허 / 기사,"사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급
특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부
기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사"
hansol,한솔케미칼,tech_template_company_sheet,한솔,12,경쟁 우위 요소/대체가능성,제조 노하우,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",129.0,chars,엑셀 내용 글자 수,0,9,1,129,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",사업보고서 / 특허 / 기사,"사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급
특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부
기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사"
hansol,한솔케미칼,tech_template_company_sheet,한솔,13,경쟁 우위 요소/대체가능성,고객사 레퍼런스,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",1.0,number,"주요 고객은 삼영순화㈜, 한솔제지㈜가 공개되며, 테이팩스는 이력상 삼성디스플레이 1차 Vender, 삼성전자(반도체사업부) 1차 Vender",2,2,1,82,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",사업보고서 / 특허 / 기사,"사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급
특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부
기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사"
hansol,한솔케미칼,tech_template_company_sheet,한솔,14,현재 활용 산업 + 확장 산업,현재 고객 산업,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",47.5,%,"전지, 제지, 섬유, 수처리 등
매출 기준 주요 산업 축은 전자 및 이차전지소재 47.5%, 정밀화학 31.9%, 제지/환경제품 16.1%
현재 매출 산업 수 7개 산업",4,4,1,123,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획
hansol,한솔케미칼,tech_template_company_sheet,한솔,15,현재 활용 산업 + 확장 산업,기술 범용성,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",101.0,chars,엑셀 내용 글자 수,0,7,1,101,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획
hansol,한솔케미칼,tech_template_company_sheet,한솔,16,현재 활용 산업 + 확장 산업,타산업 적용 가능성,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",3.0,개,"AC/DIS 등 신규 반도체 소재 개발도 지속 
확장 후보 산업 수는 보수적으로 3개 이상",5,7,1,134,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획
hansol,한솔케미칼,tech_template_company_sheet,한솔,17,신규 산업 진입 시 추가 인증/개발 부담,인증 종류,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",1.0,건,"회사 기준 구체 인증 수는 알 수 x
 연결 종속회사 테이팩스는 TISAX 인증 1건을 확보한 이력이 있으며, 그룹 차원에서는 전자재료/차량용 소재 인증 경험이 존재",1,1,1,93,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사"
hansol,한솔케미칼,tech_template_company_sheet,한솔,18,신규 산업 진입 시 추가 인증/개발 부담,개발 기간,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",3.0,number,"연구개발 실적표 기준 신규 기술의 개발기간은 통상 3~5년 
이차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021),",23,3,1,141,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사"
hansol,한솔케미칼,tech_template_company_sheet,한솔,19,신규 산업 진입 시 추가 인증/개발 부담,추가 검증 필요 여부,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",102.0,chars,엑셀 내용 글자 수,0,5,1,102,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사"
hansol,한솔케미칼,tech_template_company_sheet,한솔,20,회사의 기술 투자 수준 - R&D 강도,연구개발비,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",4.5,%,"년 25,941백만원, 2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%, 4.1%
3년 추세는 (30,610-23,480)÷23,480×100 기준 +30.4",18,0,1,142,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개"
hansol,한솔케미칼,tech_template_company_sheet,한솔,21,회사의 기술 투자 수준 - R&D 강도,연구인력,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",112.0,chars,엑셀 내용 글자 수,0,3,1,112,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개"
hansol,한솔케미칼,tech_template_company_sheet,한솔,22,회사의 기술 투자 수준 - R&D 강도,CAPEX,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",61302.0,백만원,"모회사 기준 생산설비 증가액은 전주·울산 공장 합계 61,302백만원(613.02억원)이고, 연결 종속회사 테이팩스까지 포함한 공개 증가액은 90,173백만원(901.",5,0,1,126,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개"
hansol,한솔케미칼,tech_template_company_sheet,한솔,23,기술 경쟁력 종합 판단,기술 경쟁력 종합 판단,"1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수",7.0,개,"025년 매출 6,831.8억원, 영업이익 1,399.96억원으로 5점
확장성은 7개 현재 적용 산업과 고체전해질 파일럿 증설을 반영해 5점
진입장벽은 특허·고객승인형 시장 구조를 반",20,12,1,384,"1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수",내부 종합,내부 종합 로직: ① 기술 독창성 ② 양산성 ③ 고객 채택도 ④ 수익성 기여 ⑤ 확장성 ⑥ 진입장벽 ⑦ 투자 지속성 점수화 후 총점 산출
duksan,덕산테코피아,tech_template_company_sheet,덕산,2,대표 기술,핵심 기술 키워드,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)",4.0,number,"사용되는 전구체(Precursor)라고 정의, 주요 제품으로 HCDS, SiCl4, OMCTS, Star-Ti
반기보고서의 연구개발 항목에서 Low-k 공정 최적화, 저온 증착용",1,28,1,510,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)","사업 보고서, 기업 홈페이지, 특허 사이트","사업보고서: 사업의 내용 → 주요 제품 및 서비스 / 연구개발활동 / 생산공정·기술설명 / 원재료 및 전구체 설명 / 신규사업 내용
기업 홈페이지: 기술소개 / 제품기술 페이지 / 소재·공정 설명 페이지 / Application(적용 분야) 페이지 / R&D센터 소개
특허 사이트: 대표 등록특허 초록 / 청구항 / IPC·CPC 분류 / 특허 패밀리 / 피인용 특허"
duksan,덕산테코피아,tech_template_company_sheet,덕산,3,대표 기술,적용 방식,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)",251.0,chars,엑셀 내용 글자 수,0,21,1,251,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)","사업 보고서, 기업 홈페이지, 특허 사이트","사업보고서: 사업의 내용 → 주요 제품 및 서비스 / 연구개발활동 / 생산공정·기술설명 / 원재료 및 전구체 설명 / 신규사업 내용
기업 홈페이지: 기술소개 / 제품기술 페이지 / 소재·공정 설명 페이지 / Application(적용 분야) 페이지 / R&D센터 소개
특허 사이트: 대표 등록특허 초록 / 청구항 / IPC·CPC 분류 / 특허 패밀리 / 피인용 특허"
duksan,덕산테코피아,tech_template_company_sheet,덕산,4,대표 기술,핵심 성능 요소,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)",144.0,℃,"도, 공정 최적화, 저온 증착 대응, 박막 형성 안정성
 HCDS의 경우 끓는점 144℃, 녹는점 -1℃, 밀도 1.58 g/mL(0℃)
반기보고서에서 impurity 관리에 따른 고순도",4,12,1,237,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)","사업 보고서, 기업 홈페이지, 특허 사이트","사업보고서: 사업의 내용 → 주요 제품 및 서비스 / 연구개발활동 / 생산공정·기술설명 / 원재료 및 전구체 설명 / 신규사업 내용
기업 홈페이지: 기술소개 / 제품기술 페이지 / 소재·공정 설명 페이지 / Application(적용 분야) 페이지 / R&D센터 소개
특허 사이트: 대표 등록특허 초록 / 청구항 / IPC·CPC 분류 / 특허 패밀리 / 피인용 특허"
